name Visual3d_SIMM_grf.mot
datacolumns 19
datarows 494
range 0.000000 2.054167
endheader
time	ground_force_vx	ground_force_vy	ground_force_vz	ground_force_px	ground_force_py	ground_force_pz	l_ground_force_vx	l_ground_force_vy	l_ground_force_vz	l_ground_force_px	l_ground_force_py	l_ground_force_pz	ground_torque_x	ground_torque_y	ground_torque_z	l_ground_torque_x	l_ground_torque_y	l_ground_torque_z
0.587500	59.699760	552.822083	-22.687183	-0.861035	0.051534	0.277552	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.420885	0.000000	0.000000	0.000000	0.000000
0.591667	62.487263	555.009644	-22.987253	-0.860631	0.051144	0.277654	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.295892	0.000000	0.000000	0.000000	0.000000
0.595833	65.357979	556.848572	-23.353226	-0.860234	0.050751	0.277720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165090	0.000000	0.000000	0.000000	0.000000
0.600000	68.319725	558.290710	-23.780128	-0.859836	0.050353	0.277752	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031891	0.000000	0.000000	0.000000	0.000000
0.604167	71.361565	559.282654	-24.258352	-0.859431	0.049950	0.277758	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.102636	0.000000	0.000000	0.000000	0.000000
0.608333	74.460686	559.777893	-24.772276	-0.859010	0.049537	0.277748	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.238290	0.000000	0.000000	0.000000	0.000000
0.612500	77.592636	559.737671	-25.299524	-0.858575	0.049110	0.277727	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.376351	0.000000	0.000000	0.000000	0.000000
0.616667	80.730980	559.136414	-25.822569	-0.858138	0.048664	0.277698	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.516948	0.000000	0.000000	0.000000	0.000000
0.620833	83.859230	557.941406	-26.316114	-0.857706	0.048197	0.277656	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.659513	0.000000	0.000000	0.000000	0.000000
0.625000	86.972282	556.103516	-26.744749	-0.857289	0.047706	0.277595	-2.094968	22.525070	0.041487	-0.387263	0.069719	0.173425	0.000000	-0.803734	0.000000	0.000000	0.360246	0.000000
0.629167	90.062378	553.541809	-27.067501	-0.856883	0.047190	0.277511	-1.888678	34.912182	-0.423927	-0.406804	0.069275	0.175577	0.000000	-0.947926	0.000000	0.000000	0.492473	0.000000
0.633333	93.112503	550.155090	-27.239338	-0.856478	0.046651	0.277402	-1.264574	50.294605	-1.160369	-0.420835	0.068789	0.177232	0.000000	-1.090449	0.000000	0.000000	0.653315	0.000000
0.637500	96.089172	545.826172	-27.227859	-0.856073	0.046088	0.277277	-0.195616	68.817940	-2.206537	-0.431233	0.068283	0.178631	0.000000	-1.228104	0.000000	0.000000	0.844461	0.000000
0.641667	98.943237	540.402039	-27.010477	-0.855666	0.045506	0.277152	1.167221	90.492432	-3.548842	-0.438713	0.067770	0.179840	0.000000	-1.357219	0.000000	0.000000	1.062741	0.000000
0.645833	101.616859	533.713684	-26.566254	-0.855260	0.044905	0.277040	2.445934	115.040482	-5.120885	-0.443624	0.067250	0.180884	0.000000	-1.476776	0.000000	0.000000	1.297178	0.000000
0.650000	104.042061	525.589172	-25.875540	-0.854856	0.044286	0.276950	3.105180	141.829620	-6.828587	-0.446251	0.066717	0.181786	0.000000	-1.586028	0.000000	0.000000	1.531465	0.000000
0.654167	106.140228	515.848083	-24.914648	-0.854456	0.043651	0.276881	2.624363	169.926437	-8.581407	-0.446973	0.066164	0.182575	0.000000	-1.682695	0.000000	0.000000	1.750417	0.000000
0.658333	107.819481	504.330627	-23.662653	-0.854066	0.043000	0.276821	0.644920	198.295914	-10.290827	-0.446145	0.065588	0.183270	0.000000	-1.764684	0.000000	0.000000	1.941073	0.000000
0.662500	108.978302	490.903748	-22.106119	-0.853684	0.042333	0.276748	-2.881428	226.028625	-11.851520	-0.444167	0.064991	0.183862	0.000000	-1.827762	0.000000	0.000000	2.094559	0.000000
0.666667	109.504166	475.460785	-20.230902	-0.853305	0.041649	0.276636	-7.713781	252.476654	-13.138001	-0.441378	0.064381	0.184325	0.000000	-1.866758	0.000000	0.000000	2.205218	0.000000
0.670833	109.272865	457.921356	-18.038357	-0.852913	0.040949	0.276466	-13.412944	277.257874	-14.025363	-0.438076	0.063770	0.184631	0.000000	-1.877589	0.000000	0.000000	2.270628	0.000000
0.675000	108.159401	438.267700	-15.553882	-0.852476	0.040235	0.276234	-19.496883	300.167480	-14.410997	-0.434493	0.063169	0.184763	0.000000	-1.856986	0.000000	0.000000	2.289249	0.000000
0.679167	106.039490	416.544434	-12.831531	-0.851970	0.039504	0.275942	-25.585369	321.072357	-14.229596	-0.430776	0.062587	0.184716	0.000000	-1.803606	0.000000	0.000000	2.258750	0.000000
0.683333	102.789261	392.856812	-9.964876	-0.851364	0.038758	0.275604	-31.441525	339.872375	-13.458588	-0.427036	0.062032	0.184498	0.000000	-1.714808	0.000000	0.000000	2.176986	0.000000
0.687500	98.308395	367.400238	-7.073564	-0.850608	0.037994	0.275223	-36.978119	356.555450	-12.114352	-0.423328	0.061511	0.184128	0.000000	-1.590178	0.000000	0.000000	2.042727	0.000000
0.691667	92.539108	340.480164	-4.290321	-0.849638	0.037213	0.274797	-42.201309	371.264771	-10.241213	-0.419678	0.061029	0.183624	0.000000	-1.430180	0.000000	0.000000	1.857771	0.000000
0.695833	85.483986	312.502899	-1.734259	-0.848363	0.036416	0.274309	-47.177914	384.339752	-7.911060	-0.416079	0.060590	0.183006	0.000000	-1.236463	0.000000	0.000000	1.628361	0.000000
0.700000	77.224213	283.971924	0.497437	-0.846684	0.035604	0.273723	-52.012234	396.315216	-5.221848	-0.412510	0.060196	0.182289	0.000000	-1.013506	0.000000	0.000000	1.365069	0.000000
0.704167	67.932243	255.461670	2.328602	-0.844485	0.034780	0.273008	-56.838482	407.869965	-2.295562	-0.408941	0.059847	0.181492	0.000000	-0.767790	0.000000	0.000000	1.081906	0.000000
0.708333	57.876202	227.564468	3.718491	-0.841641	0.033944	0.272141	-61.805714	419.742401	0.723952	-0.405337	0.059542	0.180636	0.000000	-0.508892	0.000000	0.000000	0.795384	0.000000
0.712500	47.387932	200.826340	4.667106	-0.838046	0.033096	0.271111	-67.034988	432.619720	3.679638	-0.401670	0.059277	0.179746	0.000000	-0.248095	0.000000	0.000000	0.522621	0.000000
0.716667	36.846935	175.721664	5.210833	-0.833633	0.032235	0.269928	-72.584892	447.048248	6.418078	-0.397929	0.059049	0.178849	0.000000	0.003457	0.000000	0.000000	0.279023	0.000000
0.720833	26.657642	152.643677	5.413414	-0.828411	0.031353	0.268596	-78.422318	463.364655	8.813773	-0.394126	0.058851	0.177967	0.000000	0.234166	0.000000	0.000000	0.076009	0.000000
0.725000	17.191324	131.870224	5.343835	-0.822482	0.030444	0.267128	-84.426376	481.662262	10.780975	-0.390298	0.058677	0.177128	0.000000	0.432405	0.000000	0.000000	-0.079345	0.000000
0.729167	8.754328	113.534126	5.067056	-0.816044	0.029500	0.265517	-90.404541	501.761566	12.272858	-0.386506	0.058519	0.176353	0.000000	0.588140	0.000000	0.000000	-0.183750	0.000000
0.733333	1.567123	97.610886	4.650666	-0.809397	0.028516	0.263722	-96.116768	523.212708	13.273201	-0.382825	0.058371	0.175666	0.000000	0.692508	0.000000	0.000000	-0.236152	0.000000
0.737500	-4.242764	83.941544	4.157188	-0.802839	0.027491	0.261685	-101.298264	545.384827	13.824018	-0.379330	0.058227	0.175076	0.000000	0.742301	0.000000	0.000000	-0.241419	0.000000
0.741667	-8.626146	72.271561	3.643757	-0.796679	0.026424	0.259364	-105.704819	567.583008	14.064734	-0.376084	0.058085	0.174570	0.000000	0.739198	0.000000	0.000000	-0.214190	0.000000
0.745833	-11.630991	62.286789	3.146506	-0.791159	0.025319	0.256814	-109.170166	589.168213	14.190811	-0.373115	0.057948	0.174121	0.000000	0.691530	0.000000	0.000000	-0.173956	0.000000
0.750000	-13.370420	53.650021	2.674257	-0.786497	0.024178	0.254163	-111.630180	609.596558	14.380064	-0.370423	0.057815	0.173698	0.000000	0.614537	0.000000	0.000000	-0.138245	0.000000
0.754167	-13.990757	46.010956	2.226866	-0.782931	0.023005	0.251523	-113.105721	628.416870	14.743417	-0.367990	0.057688	0.173277	0.000000	0.522025	0.000000	0.000000	-0.117454	0.000000
0.758333	-13.655110	39.040756	1.802913	-0.780620	0.021807	0.249000	-113.658928	645.274780	15.337041	-0.365788	0.057565	0.172843	0.000000	0.424639	0.000000	0.000000	-0.116007	0.000000
0.762500	-12.534032	32.477634	1.407712	-0.779580	0.020593	0.246608	-113.392525	659.955261	16.189753	-0.363773	0.057449	0.172384	0.000000	0.329109	0.000000	0.000000	-0.136645	0.000000
0.766667	-10.829608	26.168713	1.053390	-0.779636	0.019375	0.244275	-112.454926	672.394775	17.322567	-0.361897	0.057345	0.171892	0.000000	0.239044	0.000000	0.000000	-0.183060	0.000000
0.770833	-8.775039	20.103458	0.746403	-0.780499	0.018172	0.241948	-111.020462	682.642212	18.741659	-0.360110	0.057258	0.171365	0.000000	0.159585	0.000000	0.000000	-0.258394	0.000000
0.775000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-109.253922	690.805603	20.419844	-0.358370	0.057195	0.170804	0.000000	0.000000	0.000000	0.000000	-0.362167	0.000000
0.779167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-107.288147	697.005371	22.285400	-0.356647	0.057160	0.170217	0.000000	0.000000	0.000000	0.000000	-0.488438	0.000000
0.783333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-105.222015	701.353088	24.230406	-0.354922	0.057158	0.169618	0.000000	0.000000	0.000000	0.000000	-0.626837	0.000000
0.787500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-103.120995	703.956055	26.138329	-0.353189	0.057189	0.169020	0.000000	0.000000	0.000000	0.000000	-0.765184	0.000000
0.791667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-101.024956	704.935425	27.905197	-0.351448	0.057255	0.168437	0.000000	0.000000	0.000000	0.000000	-0.891567	0.000000
0.795833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-98.943878	704.421082	29.452772	-0.349705	0.057356	0.167880	0.000000	0.000000	0.000000	0.000000	-0.994911	0.000000
0.800000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-96.862015	702.543579	30.731165	-0.347974	0.057492	0.167359	0.000000	0.000000	0.000000	0.000000	-1.065048	0.000000
0.804167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-94.750221	699.421326	31.714752	-0.346268	0.057662	0.166878	0.000000	0.000000	0.000000	0.000000	-1.093594	0.000000
0.808333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-92.578461	695.167175	32.400036	-0.344601	0.057866	0.166441	0.000000	0.000000	0.000000	0.000000	-1.075290	0.000000
0.812500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-90.325966	689.899658	32.803429	-0.342980	0.058104	0.166049	0.000000	0.000000	0.000000	0.000000	-1.009875	0.000000
0.816667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-87.980927	683.735535	32.959404	-0.341409	0.058376	0.165698	0.000000	0.000000	0.000000	0.000000	-0.902873	0.000000
0.820833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-85.543587	676.781555	32.918861	-0.339884	0.058681	0.165384	0.000000	0.000000	0.000000	0.000000	-0.765080	0.000000
0.825000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-83.027367	669.132080	32.740692	-0.338393	0.059019	0.165101	0.000000	0.000000	0.000000	0.000000	-0.610944	0.000000
0.829167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-80.460724	660.870361	32.480118	-0.336916	0.059391	0.164840	0.000000	0.000000	0.000000	0.000000	-0.456346	0.000000
0.833333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-77.881126	652.077515	32.184486	-0.335436	0.059794	0.164593	0.000000	0.000000	0.000000	0.000000	-0.315485	0.000000
0.837500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-75.324989	642.841125	31.890806	-0.333933	0.060231	0.164351	0.000000	0.000000	0.000000	0.000000	-0.196643	0.000000
0.841667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-72.820038	633.258850	31.620674	-0.332395	0.060699	0.164106	0.000000	0.000000	0.000000	0.000000	-0.102248	0.000000
0.845833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-70.384438	623.437561	31.379807	-0.330814	0.061198	0.163851	0.000000	0.000000	0.000000	0.000000	-0.030848	0.000000
0.850000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-68.020676	613.482788	31.163145	-0.329186	0.061725	0.163580	0.000000	0.000000	0.000000	0.000000	0.021332	0.000000
0.854167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-65.722397	603.496521	30.962236	-0.327506	0.062279	0.163290	0.000000	0.000000	0.000000	0.000000	0.058778	0.000000
0.858333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-63.477184	593.574646	30.769714	-0.325770	0.062853	0.162977	0.000000	0.000000	0.000000	0.000000	0.086174	0.000000
0.862500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-61.279175	583.806946	30.579197	-0.323972	0.063443	0.162644	0.000000	0.000000	0.000000	0.000000	0.107819	0.000000
0.866667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-59.130783	574.267456	30.383348	-0.322100	0.064042	0.162295	0.000000	0.000000	0.000000	0.000000	0.127713	0.000000
0.870833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-57.039791	565.007874	30.170895	-0.320148	0.064646	0.161936	0.000000	0.000000	0.000000	0.000000	0.149016	0.000000
0.875000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-55.019192	556.049744	29.929287	-0.318109	0.065252	0.161574	0.000000	0.000000	0.000000	0.000000	0.173213	0.000000
0.879167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-53.079418	547.394897	29.651760	-0.315987	0.065854	0.161215	0.000000	0.000000	0.000000	0.000000	0.200493	0.000000
0.883333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-51.232380	539.026306	29.334991	-0.313785	0.066444	0.160861	0.000000	0.000000	0.000000	0.000000	0.230512	0.000000
0.887500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-49.489765	530.907959	28.972677	-0.311509	0.067014	0.160513	0.000000	0.000000	0.000000	0.000000	0.262664	0.000000
0.891667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-47.861336	523.003723	28.558687	-0.309169	0.067553	0.160169	0.000000	0.000000	0.000000	0.000000	0.295597	0.000000
0.895833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-46.348835	515.292236	28.091665	-0.306776	0.068055	0.159832	0.000000	0.000000	0.000000	0.000000	0.327926	0.000000
0.900000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-44.943733	507.771667	27.576872	-0.304347	0.068512	0.159501	0.000000	0.000000	0.000000	0.000000	0.359016	0.000000
0.904167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-43.632957	500.458038	27.022408	-0.301899	0.068925	0.159178	0.000000	0.000000	0.000000	0.000000	0.388338	0.000000
0.908333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-42.402321	493.374664	26.436808	-0.299454	0.069295	0.158861	0.000000	0.000000	0.000000	0.000000	0.415465	0.000000
0.912500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-41.243603	486.542206	25.827335	-0.297028	0.069629	0.158550	0.000000	0.000000	0.000000	0.000000	0.439972	0.000000
0.916667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-40.150604	479.981873	25.199398	-0.294636	0.069936	0.158244	0.000000	0.000000	0.000000	0.000000	0.461669	0.000000
0.920833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-39.120049	473.718750	24.558411	-0.292287	0.070222	0.157947	0.000000	0.000000	0.000000	0.000000	0.480376	0.000000
0.925000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-38.151405	467.780914	23.911783	-0.289991	0.070496	0.157660	0.000000	0.000000	0.000000	0.000000	0.495703	0.000000
0.929167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-37.242645	462.186523	23.265398	-0.287759	0.070760	0.157385	0.000000	0.000000	0.000000	0.000000	0.507552	0.000000
0.933333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-36.389717	456.941620	22.621021	-0.285602	0.071016	0.157120	0.000000	0.000000	0.000000	0.000000	0.516042	0.000000
0.937500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-35.585464	452.047821	21.980543	-0.283532	0.071266	0.156869	0.000000	0.000000	0.000000	0.000000	0.520922	0.000000
0.941667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-34.821537	447.504639	21.351873	-0.281560	0.071511	0.156634	0.000000	0.000000	0.000000	0.000000	0.521929	0.000000
0.945833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-34.083252	443.305450	20.747101	-0.279706	0.071752	0.156417	0.000000	0.000000	0.000000	0.000000	0.519459	0.000000
0.950000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-33.352612	439.436340	20.177862	-0.277986	0.071990	0.156221	0.000000	0.000000	0.000000	0.000000	0.514611	0.000000
0.954167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-32.608276	435.886505	19.654520	-0.276418	0.072222	0.156044	0.000000	0.000000	0.000000	0.000000	0.508733	0.000000
0.958333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-31.824223	432.652557	19.185757	-0.275016	0.072446	0.155888	0.000000	0.000000	0.000000	0.000000	0.503189	0.000000
0.962500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-30.971020	429.747772	18.778790	-0.273792	0.072659	0.155753	0.000000	0.000000	0.000000	0.000000	0.499586	0.000000
0.966667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-30.018696	427.201660	18.437819	-0.272758	0.072858	0.155635	0.000000	0.000000	0.000000	0.000000	0.499337	0.000000
0.970833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-28.942499	425.060303	18.163204	-0.271917	0.073042	0.155534	0.000000	0.000000	0.000000	0.000000	0.503302	0.000000
0.975000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-27.724705	423.373169	17.952337	-0.271270	0.073210	0.155447	0.000000	0.000000	0.000000	0.000000	0.512178	0.000000
0.979167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-26.359970	422.188019	17.801853	-0.270796	0.073363	0.155377	0.000000	0.000000	0.000000	0.000000	0.526239	0.000000
0.983333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-24.855040	421.537628	17.707285	-0.270464	0.073503	0.155328	0.000000	0.000000	0.000000	0.000000	0.544545	0.000000
0.987500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-23.229851	421.430756	17.668058	-0.270233	0.073631	0.155304	0.000000	0.000000	0.000000	0.000000	0.565663	0.000000
0.991667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-21.518480	421.845551	17.685966	-0.270057	0.073748	0.155306	0.000000	0.000000	0.000000	0.000000	0.588380	0.000000
0.995833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-19.765266	422.735046	17.758921	-0.269892	0.073854	0.155335	0.000000	0.000000	0.000000	0.000000	0.611765	0.000000
1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-18.018263	424.035278	17.881594	-0.269696	0.073947	0.155389	0.000000	0.000000	0.000000	0.000000	0.634641	0.000000
1.004167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-16.320486	425.678375	18.050327	-0.269438	0.074027	0.155466	0.000000	0.000000	0.000000	0.000000	0.655537	0.000000
1.008333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-14.709562	427.604736	18.262735	-0.269098	0.074090	0.155561	0.000000	0.000000	0.000000	0.000000	0.673241	0.000000
1.012500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-13.215084	429.764648	18.514147	-0.268663	0.074139	0.155675	0.000000	0.000000	0.000000	0.000000	0.687161	0.000000
1.016667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-11.855888	432.122345	18.794682	-0.268128	0.074173	0.155810	0.000000	0.000000	0.000000	0.000000	0.696963	0.000000
1.020833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-10.638630	434.653381	19.089462	-0.267493	0.074191	0.155971	0.000000	0.000000	0.000000	0.000000	0.702748	0.000000
1.025000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-9.560920	437.347870	19.381315	-0.266762	0.074195	0.156167	0.000000	0.000000	0.000000	0.000000	0.704678	0.000000
1.029167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-8.615661	440.215424	19.652843	-0.265949	0.074185	0.156402	0.000000	0.000000	0.000000	0.000000	0.702541	0.000000
1.033333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-7.786363	443.278778	19.884935	-0.265073	0.074162	0.156683	0.000000	0.000000	0.000000	0.000000	0.695893	0.000000
1.037500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-7.049270	446.564301	20.058849	-0.264157	0.074127	0.157010	0.000000	0.000000	0.000000	0.000000	0.684236	0.000000
1.041667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-6.374691	450.101318	20.156954	-0.263221	0.074078	0.157382	0.000000	0.000000	0.000000	0.000000	0.667223	0.000000
1.045833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.730329	453.913757	20.166348	-0.262289	0.074016	0.157793	0.000000	0.000000	0.000000	0.000000	0.643963	0.000000
1.050000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-5.083207	458.016449	20.085056	-0.261379	0.073939	0.158233	0.000000	0.000000	0.000000	0.000000	0.614045	0.000000
1.054167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-4.402789	462.403320	19.924759	-0.260505	0.073846	0.158690	0.000000	0.000000	0.000000	0.000000	0.578528	0.000000
1.058333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-3.662786	467.039093	19.704964	-0.259672	0.073735	0.159155	0.000000	0.000000	0.000000	0.000000	0.539342	0.000000
1.062500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-2.840109	471.868317	19.448116	-0.258883	0.073605	0.159616	0.000000	0.000000	0.000000	0.000000	0.498841	0.000000
1.066667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-1.913034	476.842072	19.179546	-0.258137	0.073454	0.160066	0.000000	0.000000	0.000000	0.000000	0.459592	0.000000
1.070833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.855630	481.932648	18.924328	-0.257440	0.073281	0.160499	0.000000	0.000000	0.000000	0.000000	0.424370	0.000000
1.075000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.359919	487.131165	18.703108	-0.256794	0.073087	0.160912	0.000000	0.000000	0.000000	0.000000	0.395503	0.000000
1.079167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.757783	492.439087	18.531755	-0.256197	0.072874	0.161298	0.000000	0.000000	0.000000	0.000000	0.374517	0.000000
1.083333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.354612	497.854462	18.424507	-0.255637	0.072646	0.161653	0.000000	0.000000	0.000000	0.000000	0.362523	0.000000
1.087500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.155344	503.364014	18.397516	-0.255095	0.072406	0.161967	0.000000	0.000000	0.000000	0.000000	0.360439	0.000000
1.091667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.152402	508.952362	18.467758	-0.254547	0.072158	0.162234	0.000000	0.000000	0.000000	0.000000	0.369257	0.000000
1.095833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.323720	514.604309	18.648823	-0.253963	0.071904	0.162448	0.000000	0.000000	0.000000	0.000000	0.390249	0.000000
1.100000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.635223	520.298584	18.948719	-0.253316	0.071645	0.162605	0.000000	0.000000	0.000000	0.000000	0.424278	0.000000
1.104167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.045520	526.006042	19.369852	-0.252576	0.071383	0.162703	0.000000	0.000000	0.000000	0.000000	0.471341	0.000000
1.108333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.509859	531.690491	19.909393	-0.251712	0.071119	0.162743	0.000000	0.000000	0.000000	0.000000	0.530667	0.000000
1.112500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.980869	537.308838	20.561756	-0.250706	0.070857	0.162724	0.000000	0.000000	0.000000	0.000000	0.600476	0.000000
1.116667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.412428	542.814087	21.320408	-0.249544	0.070601	0.162649	0.000000	0.000000	0.000000	0.000000	0.678825	0.000000
1.120833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.765631	548.155212	22.171017	-0.248218	0.070357	0.162521	0.000000	0.000000	0.000000	0.000000	0.763988	0.000000
1.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	26.009533	553.290344	23.086557	-0.246727	0.070128	0.162346	0.000000	0.000000	0.000000	0.000000	0.853954	0.000000
1.129167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	28.121334	558.190674	24.036007	-0.245074	0.069915	0.162131	0.000000	0.000000	0.000000	0.000000	0.946501	0.000000
1.133333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.084663	562.838501	24.992712	-0.243268	0.069720	0.161887	0.000000	0.000000	0.000000	0.000000	1.039868	0.000000
1.137500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.892529	567.235046	25.937025	-0.241321	0.069541	0.161626	0.000000	0.000000	0.000000	0.000000	1.133049	0.000000
1.141667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	33.551067	571.399658	26.854097	-0.239249	0.069374	0.161361	0.000000	0.000000	0.000000	0.000000	1.225714	0.000000
1.145833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	35.079983	575.354675	27.729202	-0.237071	0.069215	0.161103	0.000000	0.000000	0.000000	0.000000	1.317835	0.000000
1.150000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	36.511898	579.120667	28.546312	-0.234811	0.069059	0.160860	0.000000	0.000000	0.000000	0.000000	1.409278	0.000000
1.154167	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	37.888054	582.720459	29.289221	-0.232506	0.068901	0.160642	0.000000	0.000000	0.000000	0.000000	1.499412	0.000000
1.158333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	39.256462	586.173096	29.944468	-0.230194	0.068736	0.160458	0.000000	0.000000	0.000000	0.000000	1.586843	0.000000
1.162500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	40.670811	589.482788	30.501421	-0.227922	0.068562	0.160319	0.000000	0.000000	0.000000	0.000000	1.669841	0.000000
1.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.187344	592.633423	30.949945	-0.225733	0.068374	0.160228	0.000000	0.000000	0.000000	0.000000	1.746949	0.000000
1.170833	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.861824	595.594055	31.283543	-0.223668	0.068171	0.160189	0.000000	0.000000	0.000000	0.000000	1.817388	0.000000
